	elbo	tsne_cost
135	51.01509475708008	848.36962890625
136	63.686790466308594	854.307861328125
137	68.48184967041016	860.595703125
138	61.35021209716797	866.8789672851562
139	49.91285705566406	872.8948364257812
140	55.8651008605957	879.049072265625
141	63.9640998840332	885.7145385742188
142	76.44880676269531	891.7348022460938
143	67.32518005371094	898.1387329101562
144	73.99085998535156	904.6082153320312
145	74.83112335205078	910.5359497070312
146	74.28239440917969	916.8013305664062
147	-8.135055541992188	922.9057006835938
148	37.10447692871094	929.4185791015625
149	56.13156509399414	935.4481201171875
150	67.09017944335938	941.773193359375
151	52.180580139160156	947.9857177734375
152	57.689979553222656	954.2060546875
153	70.2913589477539	960.4830932617188
154	74.4966049194336	966.5131225585938
155	52.99235534667969	972.90234375
156	50.248050689697266	979.1234130859375
157	68.03800964355469	985.4508666992188
158	74.43199920654297	991.4459228515625
159	76.84637451171875	997.6324462890625
160	73.42395782470703	1003.3878173828125
161	64.09109497070312	1010.3983764648438
162	74.40067291259766	1016.4034423828125
163	40.96839904785156	1022.5718994140625
164	47.07678985595703	1029.0797119140625
165	75.000732421875	1035.2305908203125
166	60.725730895996094	1041.4447021484375
167	69.51406860351562	1047.43505859375
168	72.0902328491211	1053.590576171875
169	83.74506378173828	1059.9913330078125
170	88.09447479248047	1065.5343017578125
171	87.89651489257812	1070.93310546875
172	83.61819458007812	1075.77685546875
173	66.35529327392578	1075.992919921875
174	66.72138977050781	1074.693603515625
175	79.78347778320312	1056.714111328125
176	70.8111801147461	1031.969970703125
177	71.30970764160156	1007.8803100585938
178	55.178253173828125	984.0506591796875
179	52.03908157348633	986.77001953125
180	43.512088775634766	980.1236572265625
181	50.37300491333008	965.199462890625
182	57.41977310180664	965.3366088867188
183	70.51614379882812	955.8171997070312
184	84.34803771972656	967.853515625
185	80.92534637451172	952.579345703125
186	75.30445861816406	948.9227905273438
187	79.74482727050781	950.6171264648438
188	81.78761291503906	957.1973876953125
189	92.82575988769531	953.1876220703125
190	77.58567810058594	953.9772338867188
191	101.59625244140625	954.0376586914062
192	105.99372100830078	954.5509033203125
193	116.42040252685547	962.1500244140625
194	112.98076629638672	953.9118041992188
195	110.13276672363281	946.9711303710938
196	108.28020477294922	953.4804077148438
197	115.91986083984375	950.8806762695312
198	121.32290649414062	963.1253051757812
199	45.23775863647461	943.5568237304688
200	74.14801025390625	947.30224609375
201	92.28427124023438	958.5973510742188
202	101.55413055419922	946.0651245117188
203	99.82460021972656	946.49560546875
204	78.92664337158203	943.9940185546875
205	96.31419372558594	941.070556640625
206	111.37776184082031	947.9954833984375
207	111.97319030761719	941.3321533203125
208	109.28251647949219	941.0709228515625
209	114.79904174804688	948.50341796875
210	77.29759216308594	946.2631225585938
211	82.17849731445312	947.2523803710938
212	108.47648620605469	975.8856201171875
213	113.4358139038086	955.9449462890625
214	105.20558166503906	943.6216430664062
215	116.78900146484375	951.16357421875
216	121.80708312988281	937.0109252929688
217	105.50447845458984	939.1773681640625
218	103.26070404052734	947.1511840820312
219	108.04467010498047	940.5547485351562
220	113.50813293457031	943.3683471679688
221	129.63441467285156	939.4482421875
222	127.45523834228516	936.3048706054688
223	105.0530776977539	932.4102172851562
224	112.48814392089844	931.2159423828125
225	118.18219757080078	942.2069091796875
226	126.80953979492188	932.6834106445312
227	134.83424377441406	934.3678588867188
228	128.99656677246094	931.0919799804688
229	121.93338775634766	951.9478149414062
230	110.55540466308594	935.1047973632812
231	120.29193878173828	931.8825073242188
232	116.42605590820312	937.1455078125
233	117.36979675292969	951.5223388671875
234	115.9473876953125	932.4144287109375
235	112.81462860107422	948.545166015625
236	116.20135498046875	933.4746704101562
237	118.574951171875	935.4146728515625
238	125.1832046508789	930.0616455078125
239	120.71888732910156	932.3050537109375
240	128.68014526367188	922.5474853515625
241	128.05172729492188	922.989990234375
242	142.1561279296875	925.417236328125
243	129.84072875976562	940.4404296875
244	135.02804565429688	929.84765625
245	86.50967407226562	925.4727783203125
246	110.44168090820312	930.2239990234375
247	113.21548461914062	924.7861938476562
248	117.34486389160156	922.3116455078125
249	123.62792205810547	920.3853149414062
250	112.70014190673828	921.9881591796875
251	130.93807983398438	924.664794921875
252	127.09239196777344	915.9488525390625
253	135.44061279296875	921.00244140625
254	139.86915588378906	918.3165283203125
255	143.93067932128906	911.9639892578125
256	116.56239318847656	923.0372924804688
257	125.08318328857422	910.922607421875
258	137.23451232910156	914.7088623046875
259	111.88726806640625	900.050048828125
260	117.70279693603516	905.53515625
261	130.1636199951172	907.3504638671875
262	130.83135986328125	900.36083984375
263	128.081787109375	899.966552734375
264	110.66236114501953	891.729248046875
265	120.34672546386719	884.0203857421875
266	136.87051391601562	887.6649780273438
267	136.8475341796875	899.6428833007812
268	122.338623046875	880.0911865234375
269	124.1908950805664	877.0695190429688
270	140.28155517578125	874.8289794921875
271	140.27276611328125	877.9105224609375
272	131.55442810058594	878.8251342773438
273	148.1532745361328	879.383056640625
274	137.08737182617188	871.3902587890625
275	150.282470703125	883.212646484375
276	136.12570190429688	902.2188720703125
277	145.13218688964844	876.8760375976562
278	149.58323669433594	873.9117431640625
279	158.50537109375	869.6890258789062
280	162.57530212402344	865.3527221679688
281	154.51202392578125	867.5968627929688
282	155.29168701171875	869.2706298828125
283	165.62657165527344	867.4013671875
284	153.76004028320312	876.5884399414062
285	156.42027282714844	868.7293090820312
286	165.78851318359375	880.1475219726562
287	152.0447998046875	872.201904296875
288	166.22390747070312	876.5360107421875
289	135.00950622558594	867.4601440429688
290	147.0932159423828	858.8382568359375
291	157.7612762451172	867.023681640625
292	163.05897521972656	868.5462036132812
293	150.24114990234375	878.9993286132812
294	158.34886169433594	870.5074462890625
295	156.8258514404297	858.0856323242188
296	156.11160278320312	857.1473388671875
297	158.8829345703125	879.9905395507812
298	157.77650451660156	870.23291015625
299	154.57656860351562	872.0161743164062
300	161.66331481933594	862.044921875
301	173.85012817382812	868.7529907226562
302	151.52365112304688	870.4373168945312
303	168.0013885498047	877.6614379882812
304	174.05467224121094	868.1736450195312
305	166.7977294921875	864.87841796875
306	177.63681030273438	869.94921875
307	166.7016143798828	875.9224853515625
308	161.87411499023438	865.8472900390625
309	177.3990478515625	877.881591796875
310	172.83995056152344	860.2560424804688
311	171.4151153564453	865.3299560546875
312	174.02810668945312	867.8145751953125
313	166.15313720703125	858.4280395507812
314	165.74632263183594	861.8316650390625
315	175.1688232421875	870.0004272460938
316	171.84979248046875	854.3054809570312
317	162.14047241210938	858.967529296875
318	178.86874389648438	859.4066772460938
319	155.6254425048828	857.2158813476562
320	172.53890991210938	870.4652709960938
321	164.19406127929688	866.7307739257812
322	160.99359130859375	861.812744140625
323	169.2508544921875	858.844970703125
324	159.3479766845703	855.3020629882812
325	173.40476989746094	854.5322265625
326	166.44735717773438	860.2011108398438
327	166.87841796875	858.458984375
328	164.2959442138672	850.78125
329	174.60369873046875	854.040283203125
330	182.81265258789062	858.990234375
331	180.01364135742188	861.0020141601562
332	185.10353088378906	864.8441162109375
333	168.00636291503906	868.5817260742188
334	164.76515197753906	854.737060546875
335	165.69998168945312	850.594482421875
336	180.25430297851562	856.4920654296875
337	191.54708862304688	847.02783203125
338	186.35958862304688	845.6917114257812
339	188.8963623046875	847.6061401367188
340	199.49322509765625	848.4485473632812
341	181.84840393066406	848.981201171875
342	186.6502685546875	871.7359619140625
343	159.80349731445312	852.9818725585938
344	185.82984924316406	857.01708984375
345	173.5795135498047	856.0555419921875
346	173.80868530273438	853.3755493164062
347	177.4890899658203	848.00390625
348	178.9935760498047	857.0980224609375
349	182.1354217529297	853.2708129882812
350	169.1230926513672	844.336181640625
351	182.79232788085938	846.2346801757812
352	169.07444763183594	843.2132568359375
353	179.95555114746094	864.0432739257812
354	184.44644165039062	840.906005859375
355	184.01539611816406	846.9138793945312
356	185.67306518554688	845.2384643554688
357	186.9960174560547	841.56298828125
358	182.3623504638672	848.012939453125
359	178.95724487304688	848.4705200195312
360	188.41883850097656	849.5856323242188
361	176.6433868408203	837.9476318359375
362	185.90948486328125	843.1498413085938
363	195.16177368164062	842.3961791992188
364	191.19322204589844	843.3568115234375
365	203.75909423828125	846.9292602539062
366	185.39710998535156	854.3838500976562
367	171.99603271484375	840.1241455078125
368	180.24386596679688	838.30908203125
369	191.36874389648438	842.9962158203125
370	191.69175720214844	836.35498046875
371	196.19076538085938	849.2886352539062
372	191.5303497314453	852.2667236328125
373	203.0650634765625	846.1935424804688
374	194.69407653808594	843.0949096679688
375	208.47962951660156	845.5652465820312
376	202.35015869140625	839.3375854492188
377	205.79225158691406	835.2620849609375
378	206.22288513183594	831.8194580078125
379	192.43377685546875	847.1502075195312
380	186.88116455078125	841.6939086914062
381	194.64096069335938	834.4336547851562
382	202.9493865966797	847.8170776367188
383	194.6481475830078	842.0130004882812
384	198.8724822998047	829.6641235351562
385	188.9126739501953	858.59130859375
386	198.4751434326172	839.04736328125
387	193.33885192871094	835.1651611328125
388	203.63124084472656	839.7901000976562
389	204.98928833007812	836.46630859375
390	198.6520538330078	840.5029296875
391	207.08380126953125	837.150146484375
392	204.45594787597656	838.6016845703125
393	206.33633422851562	836.509033203125
394	196.8845977783203	848.3954467773438
395	193.78497314453125	831.4838256835938
396	207.15802001953125	841.677001953125
397	200.45301818847656	828.5541381835938
398	215.04893493652344	835.43359375
399	213.7080535888672	834.808349609375
400	196.894775390625	834.732421875
401	211.916015625	834.714599609375
402	213.1209259033203	838.3208618164062
403	200.28575134277344	837.9881591796875
404	218.12013244628906	835.45556640625
405	211.96417236328125	836.4041748046875
406	206.64398193359375	843.6851806640625
407	202.52597045898438	834.2005004882812
408	207.1124725341797	832.8148193359375
409	210.72218322753906	848.7473754882812
410	217.01766967773438	831.083251953125
411	208.69100952148438	848.195556640625
412	204.11741638183594	830.0035400390625
413	214.87059020996094	840.5336303710938
414	184.39234924316406	830.3985595703125
415	193.7882080078125	838.2271118164062
416	204.5488739013672	831.4337158203125
417	206.31504821777344	838.3425903320312
418	192.49192810058594	847.6691284179688
419	191.96697998046875	831.9889526367188
420	201.66299438476562	833.4723510742188
421	203.4270477294922	835.3963623046875
422	210.40696716308594	833.0687255859375
423	194.45755004882812	841.8930053710938
424	201.18817138671875	834.0256958007812
425	202.66891479492188	829.6387329101562
426	198.15762329101562	842.0181274414062
427	196.04139709472656	826.0411987304688
428	203.48414611816406	841.075439453125
429	212.80364990234375	830.6649169921875
430	193.78565979003906	828.2901611328125
431	201.83432006835938	829.3245239257812
432	206.46197509765625	835.2916259765625
433	212.015380859375	840.5825805664062
434	205.01629638671875	845.6713256835938
435	204.4329833984375	833.2980346679688
436	201.8973846435547	825.2738647460938
437	210.83587646484375	841.3026123046875
438	203.27264404296875	832.5750122070312
439	206.83212280273438	823.0004272460938
440	215.64944458007812	831.9700317382812
441	205.2085418701172	817.6405639648438
442	211.334716796875	828.2885131835938
443	205.45767211914062	826.5360107421875
444	206.96836853027344	833.7977905273438
445	217.81198120117188	838.1203002929688
446	205.83389282226562	830.228515625
447	193.82720947265625	834.2781372070312
448	206.63363647460938	840.2971801757812
449	208.69378662109375	823.492919921875
450	204.20248413085938	834.0551147460938
451	201.43824768066406	835.720947265625
452	214.8187713623047	835.4564208984375
453	207.3777313232422	834.8953857421875
454	199.71507263183594	826.3560180664062
455	209.21348571777344	830.0701904296875
456	207.60382080078125	829.6904296875
457	194.1399383544922	825.1255493164062
458	207.14724731445312	831.0880737304688
459	217.12350463867188	821.8516235351562
460	215.36236572265625	824.1051025390625
461	214.65643310546875	822.9646606445312
462	211.49887084960938	824.7789306640625
463	216.51234436035156	829.6397094726562
464	220.08450317382812	841.68310546875
465	226.58688354492188	830.2491455078125
466	224.37486267089844	833.139404296875
467	216.0551300048828	835.8056030273438
468	218.7992401123047	827.09375
469	210.20399475097656	828.195068359375
470	216.2710723876953	830.0526733398438
471	210.45504760742188	828.982421875
472	218.7687530517578	823.6647338867188
473	217.21591186523438	827.633544921875
474	219.23602294921875	823.1361083984375
475	226.82907104492188	828.294189453125
476	214.73153686523438	824.6375122070312
477	215.09844970703125	831.3173217773438
478	219.07855224609375	824.0460205078125
479	216.9827423095703	836.8478393554688
480	220.56341552734375	819.7288208007812
481	213.93753051757812	822.1263427734375
482	220.3046417236328	835.7654418945312
483	223.25564575195312	823.9107055664062
484	213.78871154785156	831.7280883789062
485	228.64166259765625	825.4112548828125
486	213.5878448486328	825.4749145507812
487	214.83770751953125	825.353515625
488	210.56361389160156	831.1412353515625
489	215.1653594970703	827.151123046875
490	206.73361206054688	828.3035888671875
491	221.6963348388672	818.2191162109375
492	224.49688720703125	823.6976318359375
493	210.11427307128906	830.590576171875
494	215.5896453857422	827.9019165039062
495	226.64869689941406	821.4509887695312
496	223.37831115722656	822.7786254882812
497	219.72982788085938	820.3961181640625
498	213.67880249023438	830.9954833984375
499	224.4898223876953	831.0451049804688
500	210.12762451171875	826.4141845703125
501	222.88677978515625	821.673095703125
502	226.50247192382812	816.8290405273438
503	225.2879638671875	825.2486572265625
504	216.3848876953125	817.6139526367188
505	219.72059631347656	830.3179321289062
506	209.7199249267578	834.8326416015625
507	214.5546417236328	814.4542236328125
508	212.23471069335938	837.6989135742188
509	218.4571533203125	815.625
510	222.84068298339844	822.6494750976562
511	212.74729919433594	833.3838500976562
512	223.07223510742188	826.8001708984375
513	216.13809204101562	833.37451171875
514	199.23187255859375	834.8499145507812
515	224.37948608398438	826.095703125
516	227.625244140625	831.8109130859375
517	222.19076538085938	820.7432861328125
518	220.12863159179688	824.9295654296875
519	225.0738983154297	823.3104858398438
520	226.20960998535156	826.4674072265625
521	221.18931579589844	820.420166015625
522	225.8825225830078	827.3629150390625
523	216.67823791503906	825.056640625
524	221.9215087890625	822.9429321289062
525	219.3582763671875	816.6973876953125
526	218.3000946044922	825.2998657226562
527	218.990234375	821.214599609375
528	223.15267944335938	818.3363037109375
529	213.26341247558594	827.1310424804688
530	205.59420776367188	822.1744384765625
531	198.70147705078125	821.3321533203125
532	215.39889526367188	819.8599243164062
533	219.4056396484375	819.5160522460938
534	213.49171447753906	820.634033203125
535	217.1758575439453	818.5736694335938
536	221.5533447265625	816.5203857421875
537	223.96119689941406	820.4571533203125
538	227.45359802246094	822.6432495117188
539	219.8269805908203	823.3187866210938
540	219.73892211914062	823.1475219726562
541	223.9605712890625	819.9168701171875
542	229.20828247070312	816.0217895507812
543	223.87904357910156	825.0828857421875
544	230.18380737304688	828.364501953125
545	223.07315063476562	822.7411499023438
546	211.6551513671875	814.2918701171875
547	230.95777893066406	823.3179321289062
548	219.07977294921875	825.2574462890625
549	227.20956420898438	826.325927734375
550	222.4422607421875	823.8250732421875
551	224.1707305908203	818.9992065429688
552	225.95736694335938	826.5935668945312
553	221.08372497558594	832.3623046875
554	225.17431640625	816.8326416015625
555	235.2738494873047	817.268798828125
556	227.39859008789062	821.9276123046875
557	221.7247314453125	824.8366088867188
558	221.0791015625	834.6651000976562
559	204.36724853515625	820.2445678710938
560	217.57931518554688	811.9703369140625
561	222.31729125976562	818.0791625976562
562	208.98194885253906	821.5599975585938
563	223.5833740234375	819.2526245117188
564	230.5103759765625	830.410888671875
565	222.3683624267578	820.1218872070312
566	223.81805419921875	822.0184936523438
567	232.1011962890625	822.6287841796875
568	230.1553497314453	812.045166015625
569	221.38746643066406	830.1703491210938
570	213.4505615234375	826.5296020507812
571	230.86709594726562	816.4620971679688
572	226.4402313232422	820.1796875
573	228.40130615234375	822.0302734375
574	228.6138916015625	820.9114990234375
575	235.62631225585938	817.5132446289062
576	229.62779235839844	813.7540283203125
577	231.1730194091797	813.0449829101562
578	234.87461853027344	817.8067626953125
579	232.39895629882812	818.2938232421875
580	233.92535400390625	821.5697631835938
581	235.7440643310547	812.2537841796875
582	234.4079132080078	821.1471557617188
583	240.09910583496094	813.8895263671875
584	232.0709686279297	819.9271240234375
585	232.11111450195312	820.161376953125
586	239.1735382080078	821.4923706054688
587	228.3233184814453	828.4187622070312
588	216.72634887695312	816.4971923828125
589	234.923095703125	813.8831176757812
590	233.9449462890625	813.2994384765625
591	232.4427032470703	808.4320068359375
592	232.94004821777344	820.7155151367188
593	219.34536743164062	816.3905639648438
594	227.066650390625	817.947265625
595	236.44937133789062	819.0408325195312
596	239.9433135986328	816.5758056640625
597	232.2141571044922	814.1390380859375
598	228.14256286621094	816.4376220703125
599	233.1470489501953	830.205322265625
600	230.64686584472656	814.9678955078125
601	220.35166931152344	813.4833984375
602	226.52713012695312	812.1847534179688
603	225.63795471191406	814.5616455078125
604	230.23385620117188	815.069091796875
605	229.44960021972656	820.7623291015625
606	230.5922088623047	810.3999633789062
607	233.53541564941406	819.9328002929688
608	227.48329162597656	812.5020141601562
609	229.0786895751953	816.6011962890625
610	233.3053741455078	818.6378784179688
611	227.0447998046875	824.4242553710938
612	232.45318603515625	817.6832275390625
613	226.222412109375	821.2344360351562
614	220.09315490722656	816.349853515625
615	232.2384796142578	815.1934204101562
616	230.7024688720703	820.0831298828125
617	229.0607147216797	821.8543701171875
618	225.65078735351562	822.2507934570312
619	232.95248413085938	810.0529174804688
620	223.0718231201172	807.5377197265625
621	228.94351196289062	821.67431640625
622	233.88815307617188	819.2827758789062
623	231.1387176513672	810.912841796875
624	226.8067169189453	817.3599243164062
625	234.28857421875	817.087158203125
626	228.12045288085938	804.5499877929688
627	222.86012268066406	828.3466796875
628	226.27371215820312	825.752685546875
629	220.8701171875	814.48291015625
630	215.21453857421875	821.688232421875
631	225.98080444335938	814.7520141601562
632	232.48382568359375	816.3322143554688
633	235.34457397460938	816.4400634765625
634	228.55224609375	817.0380859375
635	235.20712280273438	817.1642456054688
636	232.80787658691406	814.1486206054688
637	236.79476928710938	808.2000732421875
638	245.6349639892578	813.0071411132812
639	243.02796936035156	824.4098510742188
640	242.541748046875	818.802001953125
641	230.50347900390625	816.8809814453125
642	225.46420288085938	825.493896484375
643	229.3783721923828	812.222900390625
644	238.73858642578125	821.3026123046875
645	230.87997436523438	815.221923828125
646	240.21771240234375	814.8952026367188
647	236.1570587158203	815.0159912109375
648	236.26736450195312	813.217529296875
649	236.1160888671875	817.4842529296875
650	233.2242889404297	813.611572265625
651	241.05235290527344	813.5708618164062
652	236.80030822753906	818.8895263671875
653	232.26150512695312	813.0479736328125
654	226.04721069335938	815.0953369140625
655	236.2330780029297	814.40185546875
656	233.73043823242188	816.2737426757812
657	238.46011352539062	813.5048217773438
658	235.37353515625	805.7598876953125
659	245.277587890625	812.3093872070312
660	240.1444549560547	814.02490234375
661	229.6936798095703	831.4351196289062
662	239.7139434814453	812.7970581054688
663	233.469970703125	822.3302001953125
664	233.9507598876953	814.953125
665	240.28688049316406	818.8759765625
666	242.68434143066406	813.5399780273438
667	239.66860961914062	826.6837158203125
668	234.5037078857422	809.9902954101562
669	241.17852783203125	817.384033203125
670	242.166015625	810.9697265625
671	250.55296325683594	821.076416015625
672	234.52728271484375	813.67041015625
673	231.25347900390625	807.34033203125
674	253.41102600097656	808.4952392578125
675	235.4254150390625	815.4793090820312
676	239.13385009765625	817.8453369140625
677	238.2061309814453	810.2572021484375
678	246.08285522460938	814.9866333007812
679	243.04067993164062	813.4520263671875
680	238.1290740966797	815.3842163085938
681	225.16311645507812	805.0014038085938
682	229.6239471435547	813.42578125
683	236.01193237304688	815.1591186523438
684	231.888671875	809.5696411132812
685	225.4640350341797	818.892333984375
686	233.9769744873047	818.86962890625
687	239.93096923828125	820.8805541992188
688	235.37120056152344	810.5006103515625
689	246.86590576171875	814.4932861328125
690	228.2424774169922	825.53173828125
691	223.03433227539062	812.6049194335938
692	230.41940307617188	811.7200317382812
693	246.3531494140625	811.8359985351562
694	241.60110473632812	821.3067016601562
695	224.58477783203125	813.6361083984375
696	231.1678924560547	821.6285400390625
697	235.9562225341797	810.9054565429688
698	241.1536407470703	814.3201904296875
699	237.5369873046875	811.4197387695312
700	231.26954650878906	808.8909912109375
701	229.96725463867188	818.58056640625
702	234.30540466308594	813.438232421875
703	227.51068115234375	809.4661865234375
704	241.67515563964844	808.6493530273438
705	232.6447296142578	816.33740234375
706	237.83877563476562	813.8345336914062
707	232.29518127441406	827.4951171875
708	242.7010498046875	813.989990234375
709	241.6009063720703	804.4046630859375
710	238.8279571533203	813.4703369140625
711	239.08384704589844	803.8900756835938
712	216.71507263183594	833.773193359375
713	236.91897583007812	817.88525390625
714	238.4477996826172	808.0953369140625
715	237.6626739501953	807.845947265625
716	236.4454345703125	816.53369140625
717	243.3309326171875	813.4583129882812
718	243.0227813720703	815.950927734375
719	249.4561004638672	801.9100952148438
720	248.8773651123047	808.1731567382812
721	245.3235626220703	814.2410888671875
722	237.69862365722656	815.773681640625
723	245.3326416015625	813.2003173828125
724	237.29702758789062	810.3328857421875
725	241.171875	818.0626220703125
726	243.32122802734375	811.48583984375
727	243.48548889160156	819.374755859375
728	243.14955139160156	821.0377807617188
729	247.4512939453125	806.1880493164062
730	244.17625427246094	816.5505981445312
731	246.35107421875	808.0103759765625
732	252.94288635253906	813.45703125
733	228.6779022216797	820.3567504882812
734	233.72015380859375	806.3108520507812
735	229.22613525390625	825.0515747070312
736	233.66246032714844	813.8525390625
737	241.72010803222656	811.3239135742188
738	238.25677490234375	813.4324340820312
739	247.15065002441406	801.3165283203125
740	245.71707153320312	811.0762939453125
741	237.5040283203125	827.8984375
742	248.61795043945312	809.3097534179688
743	250.71981811523438	810.6226196289062
744	249.93850708007812	813.101806640625
745	243.9981689453125	812.694580078125
746	240.29776000976562	817.1422729492188
747	256.1763916015625	811.6671752929688
748	248.136474609375	810.405029296875
749	251.86453247070312	811.8333129882812
750	243.14559936523438	823.0796508789062
751	248.8948516845703	807.5850830078125
752	252.60308837890625	811.3638305664062
753	252.6420135498047	810.6597900390625
754	253.31002807617188	813.9713134765625
755	253.89077758789062	816.2341918945312
756	251.81851196289062	806.1275634765625
757	244.71458435058594	809.822509765625
758	243.01593017578125	813.2059936523438
759	242.36654663085938	810.24560546875
760	247.27621459960938	808.84423828125
761	240.7586669921875	819.1741333007812
762	240.23651123046875	813.2164916992188
763	243.91946411132812	800.4966430664062
764	238.07945251464844	813.4794921875
765	247.8973388671875	808.8592529296875
766	244.686279296875	810.5285034179688
767	245.5489959716797	812.1454467773438
768	248.29104614257812	812.604736328125
769	252.41029357910156	815.2412109375
770	248.981201171875	807.3860473632812
771	246.3914794921875	817.371826171875
772	248.82574462890625	804.8485717773438
773	253.96217346191406	808.2080688476562
774	252.0689697265625	812.8070068359375
775	252.6810302734375	810.3322143554688
776	254.97808837890625	814.6968383789062
777	224.48741149902344	813.641845703125
778	251.00784301757812	814.2621459960938
779	251.1195831298828	816.2892456054688
780	227.30780029296875	814.6411743164062
781	234.74366760253906	813.9214477539062
782	236.97119140625	812.4369506835938
783	242.98350524902344	810.3142700195312
784	242.4235382080078	810.7672729492188
785	242.2295379638672	819.221923828125
