5.000000000000000000e+00,2.163470301248421046e-01,3.787925509328732843e-01,1.550460743404260544e-01,2.334052354049517553e-01
1.000000000000000000e+01,3.679590813381816705e-01,6.172878220880926303e-01,2.064520154882075187e-01,4.008228402944529201e-01
2.000000000000000000e+01,6.222493172327053790e-01,8.044880202281531334e-01,3.592361909502031492e-01,6.421099432165485732e-01
3.000000000000000000e+01,8.268407062888972758e-01,8.952487784002036708e-01,5.424675360905913957e-01,7.758442078677010301e-01
4.000000000000000000e+01,9.025540322596022902e-01,9.225457053361408866e-01,7.438544428807095654e-01,8.618280358413591413e-01
5.000000000000000000e+01,9.214961501012296496e-01,9.276088200416501284e-01,8.580143405807185708e-01,8.964284076014668035e-01
6.000000000000000000e+01,9.262928813906891046e-01,9.267585236411106653e-01,9.131745251931544516e-01,9.115760904080819627e-01
