1.000000000000000000e+00,5.038759332792626111e-01,4.766933487827695326e-01,5.166843641265379539e-01,4.463934706841350963e-01
2.000000000000000000e+00,5.916380799875722296e-01,5.680065730651826517e-01,6.044520684301174507e-01,5.393279006905097317e-01
3.000000000000000000e+00,7.321461955160334378e-01,6.354159382906100495e-01,6.638631626901491112e-01,6.207344794053046844e-01
5.000000000000000000e+00,8.870974025266000762e-01,7.516617112939631973e-01,7.973828434245353591e-01,7.093696153610529187e-01
7.000000000000000000e+00,9.222086763016754674e-01,7.807014272625756313e-01,8.590354563941170474e-01,7.669548041797550342e-01
9.000000000000000000e+00,9.286529840326017693e-01,7.860542029885064785e-01,8.767377036456937001e-01,7.987228470636157374e-01
1.100000000000000000e+01,9.240013581030459555e-01,7.764783550087961395e-01,8.810872579412681871e-01,8.067659415320523886e-01
1.300000000000000000e+01,9.280787093597662185e-01,7.934005680836127006e-01,8.815579113188982685e-01,8.065901374747039831e-01
