3.000000000000000000e+01,8.212863245154953251e-01,8.993241138821064240e-01,5.424675360905913957e-01,7.758442078677010301e-01
4.000000000000000000e+01,8.812151623847847004e-01,9.168612150912007763e-01,7.438544428807095654e-01,8.618280358413591413e-01
5.000000000000000000e+01,9.004297831844612077e-01,9.245995897687139253e-01,8.580143405807185708e-01,8.964284076014668035e-01
6.000000000000000000e+01,9.203487437487721801e-01,9.244498974517842971e-01,9.131745251931544516e-01,9.115760904080819627e-01
8.000000000000000000e+01,9.366337201511327759e-01,9.151353257977443700e-01,9.531713003079627100e-01,9.286973335105058736e-01
1.000000000000000000e+02,9.513935744983931242e-01,9.092400705572052377e-01,9.612088799008665640e-01,9.279162036278379988e-01
