3.000000000000000000e+01,7.734120100260719610e-01,8.695731286532625282e-01,5.734515815865450783e-01,7.799020036276166357e-01
4.000000000000000000e+01,8.761153666315610877e-01,9.001749177679211344e-01,7.661157864010557095e-01,8.573862599601231871e-01
5.000000000000000000e+01,9.150292923080010077e-01,9.111869326150899839e-01,8.702146587846470993e-01,8.883920979802570894e-01
6.000000000000000000e+01,9.245417908094266668e-01,9.129558626125952037e-01,9.128823998191912814e-01,9.027231907817460099e-01
8.000000000000000000e+01,9.398138437185216132e-01,8.988148748834834389e-01,9.488260465956752654e-01,9.119832461538749380e-01
1.000000000000000000e+02,9.486152457172637442e-01,8.992947097542207668e-01,9.556451408778202650e-01,9.131429727577782263e-01
